Timestamp,Total Occupants,Tags,Instance Count,Public Instances,Other Instances,Version #,Total Likes,Total Visits,,,,
Thu Jun 07 2018 09:18:00 GMT+0000 (UTC),163,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,6,94,18,0,0,
Thu Jun 07 2018 09:33:02 GMT+0000 (UTC),177,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,4,96,18,0,0,
Thu Jun 07 2018 09:48:05 GMT+0000 (UTC),152,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,6,94,18,0,0,
Thu Jun 07 2018 10:03:07 GMT+0000 (UTC),163,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,5,95,18,0,0,
Thu Jun 07 2018 10:18:09 GMT+0000 (UTC),167,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,7,93,18,0,0,
Thu Jun 07 2018 10:33:11 GMT+0000 (UTC),151,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,6,94,18,0,0,
Thu Jun 07 2018 10:48:13 GMT+0000 (UTC),183,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,7,93,18,0,0,
Thu Jun 07 2018 11:03:15 GMT+0000 (UTC),170,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,7,93,18,0,0,
Thu Jun 07 2018 11:18:18 GMT+0000 (UTC),164,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,5,95,18,0,0,
Thu Jun 07 2018 11:33:20 GMT+0000 (UTC),166,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,8,92,18,0,0,
Thu Jun 07 2018 11:48:22 GMT+0000 (UTC),175,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,8,92,18,0,0,
Thu Jun 07 2018 12:03:25 GMT+0000 (UTC),208,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,7,93,18,0,0,
Thu Jun 07 2018 12:18:27 GMT+0000 (UTC),189,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,7,93,18,0,0,
Thu Jun 07 2018 12:33:28 GMT+0000 (UTC),213,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,6,94,18,0,0,
Thu Jun 07 2018 12:48:31 GMT+0000 (UTC),228,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,5,95,18,0,0,
Thu Jun 07 2018 13:03:33 GMT+0000 (UTC),247,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,6,94,18,0,0,
Thu Jun 07 2018 13:18:36 GMT+0000 (UTC),271,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,6,94,18,0,0,
Thu Jun 07 2018 13:33:37 GMT+0000 (UTC),284,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,8,92,18,0,0,
Thu Jun 07 2018 13:48:39 GMT+0000 (UTC),303,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,8,92,18,0,0,
Thu Jun 07 2018 14:03:41 GMT+0000 (UTC),281,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,9,91,18,0,0,
Thu Jun 07 2018 14:18:42 GMT+0000 (UTC),331,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,9,91,18,0,0,
Thu Jun 07 2018 14:33:45 GMT+0000 (UTC),384,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,10,90,18,0,0,
Thu Jun 07 2018 14:48:47 GMT+0000 (UTC),348,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,14,86,18,0,0,
Thu Jun 07 2018 15:03:49 GMT+0000 (UTC),356,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,12,88,18,0,0,
Thu Jun 07 2018 15:18:51 GMT+0000 (UTC),359,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,16,84,18,0,0,
Thu Jun 07 2018 15:50:03 GMT+0000 (UTC),385,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,15,85,18,0,0,
Thu Jun 07 2018 16:05:05 GMT+0000 (UTC),380,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,13,87,18,0,0,
Thu Jun 07 2018 16:20:07 GMT+0000 (UTC),397,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,11,89,18,0,0,
Thu Jun 07 2018 16:35:08 GMT+0000 (UTC),392,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,10,90,18,0,0,
Thu Jun 07 2018 16:50:10 GMT+0000 (UTC),397,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,11,89,18,0,0,
Thu Jun 07 2018 17:05:12 GMT+0000 (UTC),410,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,11,89,18,0,0,
Thu Jun 07 2018 17:20:15 GMT+0000 (UTC),431,admin_approved|admin_featured|admin_hide_new|admin_hide_popular,100,10,90,18,0,0,
